7,8778,95,113,0.9933024953322925
0,34,-4,42,0.9918731619593603
0,35,-46,34,0.9916351397741827
7,8779,-17,58,0.9930641301465524
6,7533,-4,62,0.9921112412770035
6,7534,-2,78,0.9918731619593603
4,5023,16,74,0.9944951797576504
5,6281,35,99,0.9925875713645441
5,6282,-39,41,0.992349377740826
6,7535,-22,44,0.9916351397741827
6,7536,-44,36,0.9913971747077608
1,1273,-23,40,0.9944951797576504
0,36,-17,48,0.9913971747077608
3,3774,67,93,0.9942565283605638
2,2527,71,108,0.9935409177328285
3,3775,29,97,0.994017934233226
5,6283,-9,37,0.9921112412770035
5,6284,-22,58,0.9918731619593603
5,6285,-13,67,0.9916351397741827
0,37,-9,39,0.9911592667463877
0,38,-5,70,0.9909214158763595
7,8780,-3,40,0.9928258221618784
2,2528,-5,65,0.9933024953322925
5,6286,-13,40,0.9913971747077608
1,1274,30,46,0.9942565283605638
4,5024,24,42,0.9942565283605638
3,3776,-5,70,0.9937793973618942
6,7537,56,79,0.9911592667463877
3,3777,-3,72,0.9935409177328285
3,3778,12,68,0.9933024953322925
0,39,-45,30,0.990683622083976
3,3779,-10,48,0.9930641301465524
2,2529,18,41,0.9930641301465524
7,8781,1,46,0.9925875713645441
7,8782,-34,46,0.992349377740826
1,1275,-40,30,0.994017934233226
1,1276,-43,37,0.9937793973618942
0,40,21,79,0.9904458853555397
1,1277,-42,38,0.9935409177328285
1,1278,-50,30,0.9933024953322925
4,5025,53,97,0.994017934233226
3,3780,30,83,0.9928258221618784
2,2530,-6,62,0.9928258221618784
2,2531,-6,74,0.9925875713645441
4,5026,-18,38,0.9937793973618942
1,1279,18,49,0.9930641301465524
6,7538,8,36,0.9909214158763595
7,8783,-38,30,0.9921112412770035
7,8784,-26,54,0.9918731619593603
5,6287,17,45,0.9911592667463877
5,6288,-50,30,0.9909214158763595
6,7539,0,68,0.990683622083976
4,5027,42,90,0.9935409177328285
4,5028,-49,31,0.9933024953322925
6,7540,-41,34,0.9904458853555397
7,8785,13,69,0.9916351397741827
0,41,35,48,0.9902082056773572
1,1280,-7,61,0.9928258221618784
5,6289,21,67,0.990683622083976
7,8786,-8,67,0.9913971747077608
6,7541,-33,35,0.9902082056773572
7,8787,-11,64,0.9911592667463877
7,8788,-52,28,0.9909214158763595
4,5029,-13,40,0.9930641301465524
7,8789,-38,42,0.990683622083976
1,1281,-30,38,0.9925875713645441
0,42,-16,40,0.9899705830357384
4,5030,-22,44,0.9928258221618784
4,5031,-48,32,0.9925875713645441
7,8790,-23,40,0.9904458853555397
1,1282,-40,28,0.992349377740826
3,3781,35,58,0.9925875713645441
6,7542,20,43,0.9899705830357384
0,43,30,74,0.9897330174169953
3,3782,3,66,0.992349377740826
2,2532,38,56,0.992349377740826
2,2533,-24,56,0.9921112412770035
0,44,131,190,0.9894955088074443
4,5032,-16,37,0.992349377740826
4,5033,1,69,0.9921112412770035
3,3783,23,77,0.9921112412770035
2,2534,0,38,0.9918731619593603
1,1283,16,64,0.9921112412770035
4,5034,-25,50,0.9918731619593603
1,1284,-2,58,0.9918731619593603
1,1285,-13,67,0.9916351397741827
3,3784,3,68,0.9918731619593603
6,7543,36,67,0.9897330174169953
4,5035,-39,31,0.9916351397741827
3,3785,-12,36,0.9916351397741827
4,5036,-30,45,0.9913971747077608
5,6290,-1,37,0.9904458853555397
7,8791,63,77,0.9902082056773572
6,7544,-16,59,0.9894955088074443
2,2535,71,82,0.9916351397741827
5,6291,26,101,0.9902082056773572
0,45,-12,43,0.9892580571934051
0,46,5,75,0.9890206625611998
1,1286,12,62,0.9913971747077608
4,5037,44,72,0.9911592667463877
3,3786,6,66,0.9913971747077608
1,1287,-43,32,0.9911592667463877
7,8792,33,69,0.9899705830357384
7,8793,-28,47,0.9897330174169953
6,7545,22,38,0.9892580571934051
0,47,24,68,0.9887833248971547
4,5038,56,94,0.9909214158763595
7,8794,-10,43,0.9894955088074443
7,8795,-4,66,0.9892580571934051
0,48,9,70,0.9885460441875992
5,6292,46,91,0.9899705830357384
3,3787,-1,69,0.9911592667463877
6,7546,50,66,0.9890206625611998
6,7547,-16,64,0.9887833248971547
4,5039,81,105,0.990683622083976
4,5040,-43,37,0.9904458853555397
4,5041,-32,48,0.9902082056773572
0,49,-4,42,0.9883088204188651
5,6293,-5,65,0.9897330174169953
6,7548,-43,32,0.9885460441875992
0,50,11,32,0.9880716535772887
5,6294,-38,30,0.9894955088074443
3,3788,51,65,0.9909214158763595
7,8796,123,135,0.9890206625611998
2,2536,14,62,0.9913971747077608
6,7549,35,73,0.9883088204188651
7,8797,-14,61,0.9887833248971547
5,6295,-33,37,0.9892580571934051
2,2537,-10,48,0.9911592667463877
1,1288,-8,37,0.9909214158763595
4,5042,103,114,0.9899705830357384
0,51,-33,22,0.9878345436492094
0,52,-10,70,0.9875974906209688
0,53,-56,24,0.9873604944789126
4,5043,-24,44,0.9897330174169953
1,1289,2,70,0.990683622083976
3,3789,8,31,0.990683622083976
2,2538,64,103,0.9909214158763595
7,8798,-17,41,0.9885460441875992
7,8799,-53,27,0.9883088204188651
0,54,-5,36,0.9871235552093899
0,55,-36,34,0.9868866727987531
3,3790,29,77,0.9904458853555397
7,8800,68,99,0.9880716535772887
6,7550,20,58,0.9880716535772887
5,6296,4,64,0.9890206625611998
4,5044,56,75,0.9894955088074443
0,56,-34,41,0.9866498472333571
1,1290,10,51,0.9904458853555397
3,3791,74,125,0.9902082056773572
3,3792,-38,42,0.9899705830357384
4,5045,-25,38,0.9892580571934051
4,5046,18,84,0.9890206625611998
6,7551,87,123,0.9878345436492094
1,1291,-9,61,0.9902082056773572
7,8801,-41,29,0.9878345436492094
2,2539,2,35,0.990683622083976
2,2540,-51,29,0.9904458853555397
5,6297,-22,36,0.9887833248971547
5,6298,-31,49,0.9885460441875992
3,3793,12,80,0.9897330174169953
2,2541,-38,37,0.9902082056773572
4,5047,21,67,0.9887833248971547
3,3794,52,106,0.9894955088074443
6,7552,71,98,0.9875974906209688
4,5048,13,69,0.9885460441875992
3,3795,25,68,0.9892580571934051
0,57,2,30,0.9864130784995611
0,58,-2,68,0.9861763665837266
6,7553,31,74,0.9873604944789126
7,8802,18,61,0.9875974906209688
7,8803,-29,41,0.9873604944789126
0,59,-20,55,0.9859397114722197
4,5049,-22,36,0.9883088204188651
3,3796,-22,36,0.9890206625611998
4,5050,-30,38,0.9880716535772887
1,1292,48,66,0.9899705830357384
1,1293,-10,70,0.9897330174169953
5,6299,80,108,0.9883088204188651
6,7554,77,90,0.9871235552093899
2,2542,3,53,0.9899705830357384
3,3797,-6,59,0.9887833248971547
6,7555,-13,45,0.9868866727987531
6,7556,-49,26,0.9866498472333571
0,60,46,79,0.9857031131514079
0,61,-52,28,0.9854665716076636
1,1294,33,39,0.9894955088074443
4,5051,-15,38,0.9878345436492094
2,2543,22,65,0.9897330174169953
1,1295,-29,29,0.9892580571934051
7,8804,45,73,0.9871235552093899
7,8805,27,107,0.9868866727987531
5,6300,4,32,0.9880716535772887
5,6301,-36,44,0.9878345436492094
6,7557,85,97,0.9864130784995611
6,7558,-33,47,0.9861763665837266
7,8806,-4,66,0.9866498472333571
7,8807,-40,40,0.9864130784995611
7,8808,7,87,0.9861763665837266
1,1296,-34,36,0.9890206625611998
0,62,43,66,0.9852300868273618
0,63,-41,39,0.9849936587968808
3,3798,48,72,0.9885460441875992
7,8809,2,55,0.9859397114722197
2,2544,-25,35,0.9894955088074443
2,2545,-53,27,0.9892580571934051
2,2546,-14,66,0.9890206625611998
6,7559,16,34,0.9859397114722197
6,7560,7,87,0.9857031131514079
0,64,-29,29,0.984757287502602
0,65,-2,78,0.9845209729309102
0,66,-50,30,0.9842847150681939
5,6302,29,55,0.9875974906209688
3,3799,3,46,0.9883088204188651
0,67,28,74,0.9840485139008445
3,3800,-34,46,0.9880716535772887
6,7561,6,42,0.9854665716076636
1,1297,-4,36,0.9887833248971547
4,5052,-11,44,0.9875974906209688
3,3801,-44,31,0.9878345436492094
4,5053,-46,24,0.9873604944789126
0,68,-12,36,0.9838123694152566
0,69,-39,29,0.9835762815978283
0,70,-40,40,0.9833402504349608
5,6303,-6,42,0.9873604944789126
5,6304,-48,32,0.9871235552093899
5,6305,-16,64,0.9868866727987531
1,1298,-14,51,0.9885460441875992
3,3802,-1,32,0.9875974906209688
3,3803,-45,35,0.9873604944789126
3,3804,-38,42,0.9871235552093899
2,2547,3,38,0.9887833248971547
4,5054,-14,44,0.9871235552093899
6,7562,49,67,0.9852300868273618
6,7563,10,90,0.9849936587968808
0,71,0,33,0.9831042759130583
2,2548,-39,36,0.9885460441875992
7,8810,19,40,0.9857031131514079
7,8811,-14,66,0.9854665716076636
2,2549,-39,36,0.9883088204188651
7,8812,-5,33,0.9852300868273618
6,7564,-26,32,0.984757287502602
2,2550,23,71,0.9880716535772887
6,7565,-17,58,0.9845209729309102
6,7566,-46,34,0.9842847150681939
6,7567,-42,38,0.9840485139008445
6,7568,-42,38,0.9838123694152566
6,7569,-40,40,0.9835762815978283
4,5055,14,42,0.9868866727987531
2,2551,-39,36,0.9878345436492094
6,7570,3,78,0.9833402504349608
1,1299,18,41,0.9883088204188651
1,1300,-20,60,0.9880716535772887
7,8813,51,109,0.9849936587968808
0,72,32,58,0.9828683580185285
5,6306,-16,34,0.9866498472333571
1,1301,12,55,0.9878345436492094
4,5056,21,42,0.9866498472333571
6,7571,8,26,0.9831042759130583
6,7572,19,62,0.9828683580185285
0,73,17,62,0.9826324967377826
3,3805,90,111,0.9868866727987531
0,74,-21,59,0.9823966920572348
2,2552,-28,32,0.9875974906209688
1,1302,-26,39,0.9875974906209688
4,5057,18,46,0.9864130784995611
7,8814,-21,39,0.984757287502602
1,1303,9,75,0.9873604944789126
3,3806,-7,46,0.9866498472333571
3,3807,-46,34,0.9864130784995611
5,6307,51,77,0.9864130784995611
6,7573,66,87,0.9826324967377826
5,6308,34,70,0.9861763665837266
6,7574,-27,36,0.9823966920572348
0,75,92,109,0.9821609439633026
1,1304,7,35,0.9871235552093899
4,5058,29,52,0.9861763665837266
5,6309,36,84,0.9859397114722197
5,6310,-47,33,0.9857031131514079
5,6311,-23,57,0.9854665716076636
6,7575,-3,40,0.9821609439633026
6,7576,-28,52,0.9819252524424065
3,3808,43,66,0.9861763665837266
5,6312,-11,64,0.9852300868273618
3,3809,12,92,0.9859397114722197
2,2553,24,65,0.9873604944789126
2,2554,38,113,0.9871235552093899
6,7577,-18,47,0.981689617480971
0,76,56,67,0.9819252524424065
0,77,-31,44,0.981689617480971
4,5059,30,73,0.9859397114722197
4,5060,-6,74,0.9857031131514079
3,3810,-2,33,0.9857031131514079
7,8815,6,56,0.9845209729309102
7,8816,-12,68,0.9842847150681939
0,78,-40,28,0.9814540390654231
0,79,-36,44,0.9812185171821934
3,3811,-13,57,0.9854665716076636
3,3812,-54,26,0.9852300868273618
2,2555,61,92,0.9868866727987531
6,7578,36,72,0.9814540390654231
0,80,-49,26,0.9809830518177156
1,1305,85,89,0.9868866727987531
1,1306,-40,30,0.9866498472333571
1,1307,-51,29,0.9864130784995611
7,8817,-15,60,0.9840485139008445
5,6313,26,49,0.9849936587968808
5,6314,-45,30,0.984757287502602
4,5061,45,86,0.9854665716076636
4,5062,-44,36,0.9852300868273618
0,81,31,101,0.9807476429584273
0,82,-31,49,0.9805122905907682
4,5063,5,68,0.9849936587968808
2,2556,43,56,0.9866498472333571
7,8818,14,25,0.9838123694152566
3,3813,65,88,0.9849936587968808
2,2557,76,92,0.9864130784995611
4,5064,12,43,0.984757287502602
4,5065,-22,58,0.9845209729309102
4,5066,-52,28,0.9842847150681939
4,5067,-26,54,0.9840485139008445
4,5068,-29,51,0.9838123694152566
1,1308,14,42,0.9861763665837266
0,83,39,55,0.9802769947011822
5,6315,-3,42,0.9845209729309102
7,8819,17,43,0.9835762815978283
6,7579,47,84,0.9812185171821934
7,8820,27,75,0.9833402504349608
1,1309,7,50,0.9859397114722197
7,8821,32,98,0.9831042759130583
7,8822,-44,36,0.9828683580185285
1,1310,-39,36,0.9857031131514079
3,3814,38,59,0.984757287502602
4,5069,106,113,0.9835762815978283
6,7580,-16,54,0.9809830518177156
6,7581,-32,48,0.9807476429584273
3,3815,77,96,0.9845209729309102
4,5070,14,70,0.9833402504349608
1,1311,22,40,0.9854665716076636
0,84,16,61,0.980041755276116
2,2558,25,43,0.9861763665837266
0,85,45,120,0.9798065723020196
4,5071,2,40,0.9831042759130583
4,5072,-49,31,0.9828683580185285
4,5073,-14,66,0.9826324967377826
3,3816,6,37,0.9842847150681939
5,6316,51,86,0.9842847150681939
2,2559,14,89,0.9859397114722197
4,5074,-11,32,0.9823966920572348
4,5075,-24,56,0.9821609439633026
7,8823,21,66,0.9826324967377826
1,1312,66,97,0.9852300868273618
1,1313,-46,34,0.9849936587968808
1,1314,-41,39,0.984757287502602
1,1315,-7,73,0.9845209729309102
6,7582,57,65,0.9805122905907682
4,5076,28,81,0.9819252524424065
2,2560,2,36,0.9857031131514079
7,8824,36,97,0.9823966920572348
7,8825,-51,24,0.9821609439633026
3,3817,12,58,0.9840485139008445
4,5077,-13,43,0.981689617480971
5,6317,70,84,0.9840485139008445
5,6318,-42,38,0.9838123694152566
5,6319,-46,34,0.9835762815978283
3,3818,-24,51,0.9838123694152566
3,3819,-33,35,0.9835762815978283
2,2561,44,109,0.9854665716076636
1,1316,12,53,0.9842847150681939
0,86,35,74,0.9795714457653463
2,2562,-41,34,0.9852300868273618
6,7583,-5,38,0.9802769947011822
2,2563,-22,46,0.9849936587968808
2,2564,6,86,0.984757287502602
5,6320,60,101,0.9833402504349608
1,1317,40,105,0.9840485139008445
1,1318,-23,52,0.9838123694152566
6,7584,-37,38,0.980041755276116
6,7585,2,72,0.9798065723020196
3,3820,24,47,0.9833402504349608
5,6321,-44,26,0.9831042759130583
7,8826,103,112,0.9819252524424065
1,1319,-13,47,0.9835762815978283
3,3821,-21,37,0.9831042759130583
1,1320,0,75,0.9833402504349608
6,7586,74,98,0.9795714457653463
7,8827,-29,32,0.981689617480971
5,6322,79,73,0.9828683580185285
5,6323,-42,38,0.9826324967377826
3,3822,39,77,0.9828683580185285
3,3823,25,105,0.9826324967377826
2,2565,3,31,0.9845209729309102
2,2566,-19,61,0.9842847150681939
4,5078,63,108,0.9814540390654231
6,7587,56,101,0.979336375652553
6,7588,-40,40,0.9791013619500993
1,1321,-19,36,0.9831042759130583
1,1322,38,118,0.9828683580185285
0,87,12,72,0.979336375652553
5,6324,71,99,0.9823966920572348
3,3824,-28,32,0.9823966920572348
0,88,-30,30,0.9791013619500993
7,8828,23,71,0.9814540390654231
0,89,-42,33,0.9788664046444484
2,2567,0,28,0.9840485139008445
0,90,-44,36,0.9786315037220664
6,7589,10,80,0.9788664046444484
3,3825,11,76,0.9821609439633026
2,2568,-28,42,0.9838123694152566
5,6325,-11,44,0.9821609439633026
0,91,29,40,0.978396659169423
0,92,-33,47,0.9781618709729908
1,1323,78,81,0.9826324967377826
6,7590,67,76,0.9786315037220664
6,7591,-17,63,0.978396659169423
5,6326,24,47,0.9819252524424065
7,8829,-16,44,0.9812185171821934
3,3826,42,73,0.9819252524424065
0,93,19,32,0.9779271391192461
4,5079,44,77,0.9812185171821934
6,7592,3,68,0.9781618709729908
2,2569,140,149,0.9835762815978283
6,7593,-19,61,0.9779271391192461
7,8830,36,62,0.9809830518177156
0,94,54,68,0.9776924635946684
7,8831,-29,26,0.9807476429584273
7,8832,-14,66,0.9805122905907682
6,7594,31,67,0.9776924635946684
7,8833,-14,66,0.9802769947011822
5,6327,56,80,0.981689617480971
3,3827,51,96,0.981689617480971
3,3828,-11,64,0.9814540390654231
4,5080,78,92,0.9809830518177156
4,5081,-17,38,0.9807476429584273
5,6328,-1,59,0.9814540390654231
1,1324,15,53,0.9823966920572348
3,3829,-10,36,0.9812185171821934
1,1325,6,69,0.9821609439633026
2,2570,4,52,0.9833402504349608
0,95,46,47,0.9774578443857399
5,6329,-2,44,0.9812185171821934
1,1326,10,80,0.9819252524424065
7,8834,39,67,0.980041755276116
6,7595,39,63,0.9774578443857399
0,96,5,28,0.9772232814789467
0,97,0,70,0.9769887748607775
4,5082,33,66,0.9805122905907682
1,1327,-3,67,0.981689617480971
2,2571,55,73,0.9831042759130583
1,1328,-35,45,0.9814540390654231
4,5083,2,68,0.9802769947011822
4,5084,-35,45,0.980041755276116
6,7596,-2,73,0.9772232814789467
3,3830,59,82,0.9809830518177156
7,8835,5,38,0.9798065723020196
4,5085,29,87,0.9798065723020196
5,6330,106,129,0.9809830518177156
2,2572,4,67,0.9828683580185285
2,2573,-5,63,0.9826324967377826
4,5086,-5,70,0.9795714457653463
0,98,40,68,0.9767543245177248
1,1329,24,37,0.9812185171821934
3,3831,33,46,0.9807476429584273
5,6331,29,74,0.9807476429584273
3,3832,54,67,0.9805122905907682
7,8836,44,63,0.9795714457653463
5,6332,3,68,0.9805122905907682
0,99,-35,30,0.976519930436284
6,7597,50,73,0.9769887748607775
1,1330,84,128,0.9809830518177156
2,2574,14,42,0.9823966920572348
0,100,51,102,0.9762855926029546
5,6333,29,80,0.9802769947011822
5,6334,-30,50,0.980041755276116
0,101,-32,43,0.9760513110042374
2,2575,7,65,0.9821609439633026
5,6335,-43,32,0.9798065723020196
0,102,37,98,0.9758170856266384
6,7598,-9,34,0.9767543245177248
2,2576,40,96,0.9819252524424065
7,8837,11,39,0.979336375652553
4,5087,7,52,0.979336375652553
4,5088,-47,33,0.9791013619500993
1,1331,72,74,0.9807476429584273
0,103,-1,32,0.9755829164566658
1,1332,-18,57,0.9805122905907682
2,2577,11,39,0.981689617480971
2,2578,14,89,0.9814540390654231
3,3833,55,68,0.9802769947011822
3,3834,-29,51,0.980041755276116
2,2579,2,40,0.9812185171821934
3,3835,-20,55,0.9798065723020196
5,6336,91,103,0.9795714457653463
5,6337,7,87,0.979336375652553
7,8838,0,38,0.9791013619500993
5,6338,-41,39,0.9791013619500993
5,6339,-37,43,0.9788664046444484
4,5089,55,74,0.9788664046444484
4,5090,-15,65,0.9786315037220664
7,8839,-47,28,0.9788664046444484
2,2580,6,42,0.9809830518177156
6,7599,39,74,0.976519930436284
2,2581,-3,43,0.9807476429584273
1,1333,35,61,0.9802769947011822
6,7600,5,68,0.9762855926029546
5,6340,-24,34,0.9786315037220664
3,3836,-28,37,0.9795714457653463
5,6341,-13,62,0.978396659169423
3,3837,-17,44,0.979336375652553
1,1334,-19,32,0.980041755276116
7,8840,35,46,0.9786315037220664
7,8841,-62,18,0.978396659169423
2,2582,-1,47,0.9805122905907682
5,6342,83,97,0.9781618709729908
4,5091,12,33,0.978396659169423
0,104,36,64,0.9753488034808312
5,6343,-35,35,0.9779271391192461
1,1335,15,36,0.9798065723020196
1,1336,-8,60,0.9795714457653463
7,8842,-11,34,0.9781618709729908
5,6344,7,60,0.9776924635946684
5,6345,-34,46,0.9774578443857399
0,105,-16,37,0.9751147466856499
2,2583,28,69,0.9802769947011822
7,8843,-10,43,0.9779271391192461
7,8844,-10,58,0.9776924635946684
6,7601,15,41,0.9760513110042374
2,2584,11,37,0.980041755276116
3,3838,3,36,0.9791013619500993
4,5092,60,83,0.9781618709729908
1,1337,0,45,0.979336375652553
3,3839,-39,36,0.9788664046444484
2,2585,-34,34,0.9798065723020196
0,106,14,59,0.9748807460576401
6,7602,12,65,0.9758170856266384
6,7603,-42,38,0.9755829164566658
4,5093,25,63,0.9779271391192461
1,1338,36,75,0.9791013619500993
5,6346,-9,39,0.9772232814789467
2,2586,26,44,0.9795714457653463
3,3840,-14,46,0.9786315037220664
7,8845,39,89,0.9774578443857399
4,5094,33,71,0.9776924635946684
6,7604,45,64,0.9753488034808312
3,3841,19,72,0.978396659169423
5,6347,34,42,0.9769887748607775
0,107,104,113,0.9746468015833228
1,1339,8,68,0.9788664046444484
3,3842,72,109,0.9781618709729908
